Term,Div,Subj,Numb,Sec,Crn,Course,Sts,Typx,Typ,Title,Instr Name,Uts,G,Apr,Lk Id,Prt Ind,Grd Ind,Prior Enrl,Proj Enrl,Enrl,Max Enrl,WL Max,Wait Listed,CW,Ex Cd,Xlst Grp,Fy,Xlst Max,Bld,Rm,Days,Times,Crs Attr,Term Desc,Instructor,Beg Time,End Time,Prep Hr,Cont Hr,Hours per Week,Exam Desc,Link ,Stvsubj Desc
201120,LANG,PGSE,215,A,22065,PGSE 0215 A,A,LCT,LCT,Advanced Portuguese,"Higa, Mario A",1,S,,,,,0,18,7,18,50,0,,3,,,,OCH,206,TR,09:30 AM - 10:45 AM,LNG,Spring 2011,"Higa, M.",930,1045,,1,2.5,Take Home Exam/Final Paper,,Portuguese
201120,LANG,PGSE,215,B,22276,PGSE 0215 B,A,LCT,LCT,Advanced Portuguese,"Higa, Mario A",1,S,,,,,0,18,11,18,50,0,,3,,,,OCH,206,MWF,10:10 AM - 11:00 AM,LNG,Spring 2011,"Higa, M.",1010,1100,,1,2.5,Take Home Exam/Final Paper,,Portuguese
201120,LANG,PGSE,215,B,22276,PGSE 0215 B,A,LCT,LCT,Advanced Portuguese,"Higa, Mario A",1,S,,,,,0,18,11,18,50,0,,3,,,,OCH,206,TR,11:00 AM - 12:15 PM,LNG,Spring 2011,"Higa, M.",1100,1215,,1,2.5,Take Home Exam/Final Paper,,Portuguese
201120,LANG,PGSE,429,A,22099,PGSE 0429 A,A,SEM,SEM,Please register via HIST 0429A,"Davis, Darien J",1,S,AP,,,,0,0,0,0,0,0,,4,G6,,18,CHT,109,MW,02:50 PM - 04:05 PM,"AAL, HIS, LIT",Spring 2011,"Davis, D.",1450,1605,,1,2.5,"No Exam, No Paper",,Portuguese
201120,LANG,PGSE,429,A,22099,PGSE 0429 A,A,SEM,SEM,Please register via HIST 0429A,"Davis, Darien J",1,S,AP,,,,0,0,0,0,0,0,,4,G6,,18,CHT,109,W,01:45 PM - 02:35 PM,"AAL, HIS, LIT",Spring 2011,"Davis, D.",1345,1435,,1,0.83,"No Exam, No Paper",,Portuguese
201120,LANG,PGSE,500,A,20563,PGSE 0500 A,A,IND,IND,Independent Study,",",1,S,,,,,0,0,0,18,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,"No Exam, No Paper",,Portuguese
201120,LANG,PGSE,500,B,20921,PGSE 0500 B,A,IND,IND,Independent Study,"Rocha, Fernando S",1,S,AP,,,,0,0,2,18,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2011,"Rocha, F.",1900,2029,,1,1.48,"No Exam, No Paper",,Portuguese
201120,LANG,PGSE,500,C,21583,PGSE 0500 C,A,IND,IND,Independent Study,"Higa, Mario A",1,S,AP,,,,0,99,2,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2011,"Higa, M.",1900,2029,,1,1.48,"No Exam, No Paper",,Portuguese
201120,PE,PHED,169,A,22750,PHED 0169 A,A,PE,PE,Swim for Beginners,",",0,P,,,BLD,,0,0,0,5,0,0,,,,,,,,, -,PE,,", .",,,,,,,,Physical Education
201120,PE,PHED,430,A,21622,PHED 0430 A,A,PE,PE,Fencing,"Raunecker, Sarah J",0,P,,,,,4,0,2,4,0,0,,,,,,MFH,PEP,MW,11:00 AM - 11:59 AM,PE,Spring 2011,"Raunecker, S.",1100,1159,,,1.96,,,Physical Education
201120,PE,PHED,432,A,20421,PHED 0432 A,A,PE,PE,First Aid/CPR,"Taught by American Red Cross, Organization",0,P,,,,,26,30,15,17,0,0,,,,,,AXT,302,S,09:00 AM - 04:00 PM,PE,Spring 2011,"Taught by American Red Cross, O.",900,1600,,0,7,,,Physical Education
201120,PE,PHED,432,A,20421,PHED 0432 A,A,PE,PE,First Aid/CPR,"Taught by American Red Cross, Organization",0,P,,,,,26,30,15,17,0,0,,,,,,AXT,301,S,09:00 AM - 04:00 PM,PE,Spring 2011,"Taught by American Red Cross, O.",900,1600,,0,7,,,Physical Education
201120,PE,PHED,440,A,20422,PHED 0440 A,A,PE,PE,Kickboxing - Beg.,"Roberge, Joanie M",0,P,,,,,24,25,6,23,0,0,,,,,,MFH,3RD,MW,05:00 PM - 05:59 PM,PE,Spring 2011,"Roberge, J.",1700,1759,,0,1.96,,,Physical Education
201120,PE,PHED,444,A,20411,PHED 0444 A,A,PE,PE,Lifeguard Training,"Solomon, Peter G",0,P,,,,,6,8,0,0,0,0,,,,,,KYN,NAT,TR,09:30 AM - 10:59 AM,PE,Spring 2011,"Solomon, P.",930,1059,,0,2.96,,,Physical Education
201120,PE,PHED,452,A,20423,PHED 0452 A,A,PE,PE,Massage-Intro,"Kenyon, JoAnne D",0,P,,,,,24,25,16,21,0,0,,,,,,MFH,3RD,M,07:00 PM - 08:59 PM,PE,Spring 2011,"Kenyon, J.",1900,2059,,0,1.98,,,Physical Education
201120,PE,PHED,453,A,20424,PHED 0453 A,A,PE,PE,Meditation,"Prakash, Prem",0,P,,,,,21,40,16,20,0,0,,,,,,MFH,3RD,R,07:30 PM - 09:29 PM,PE,Spring 2011,"Prakash, P.",1930,2129,,0,1.98,,,Physical Education
201120,PE,PHED,456,A,20425,PHED 0456 A,A,PE,PE,Resistance Training - Beg.,"Brown, Jeffrey C",0,P,,,,,5,20,1,2,0,0,,,,,,MFH,FIT,MW,12:00 PM - 12:59 PM,PE,Spring 2011,"Brown, J.",1200,1259,,0,1.96,,,Physical Education
201120,PE,PHED,456,B,22206,PHED 0456 B,A,PE,PE,Resistance Training - Beg.,",",0,P,,,,,0,20,0,0,0,0,,,,,,MFH,FIT,TR,03:00 PM - 03:59 PM,PE,,", .",1500,1559,,0,1.96,,,Physical Education
201120,PE,PHED,459,A,20588,PHED 0459 A,A,PE,PE,Riding Lessons,",",0,P,,,,,0,0,0,0,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,464,A,20412,PHED 0464 A,A,PE,PE,Squash - Beg.,"Pecsok, Noreen B",0,P,,,,,10,10,8,8,0,0,,,,,,BBL,SQH,MW,10:00 AM - 10:59 AM,PE,Spring 2011,"Pecsok, N.",1000,1059,,0,1.96,,,Physical Education
201120,PE,PHED,466,A,20813,PHED 0466 A,A,PE,PE,Swim for Conditioning,"DeLorenzo, Katharine",0,P,,,,,12,12,2,7,0,0,,,,,,KYN,NAT,MW,09:00 AM - 09:59 AM,PE,Spring 2011,"DeLorenzo, K.",900,959,,0,1.96,,,Physical Education
201120,PE,PHED,470,A,21186,PHED 0470 A,A,PE,PE,Spinning at Vermont Sun,"MacCallum, Theresa A",0,P,,,,,17,16,11,18,0,0,,,,,,,,TR,05:30 PM - 06:29 PM,PE,Spring 2011,"MacCallum, T.",1730,1829,,0,1.96,,,Physical Education
201120,PE,PHED,474,A,20427,PHED 0474 A,A,PE,PE,Tennis - Beg.,"Early, Joseph M",0,P,,,,,13,16,0,0,0,0,,,,,,MFH,NEL,MW,10:00 AM - 10:59 AM,PE,Spring 2011,"Early, J.",1000,1059,,0,1.96,,,Physical Education
201120,PE,PHED,474,B,21405,PHED 0474 B,A,PE,PE,Tennis - Beg.,"Saward, David J",0,P,,,,,0,16,0,0,0,0,,,,,,BBL,,TR,02:00 PM - 02:59 PM,PE,Spring 2011,"Saward, D.",1400,1459,,0,1.96,,,Physical Education
201120,PE,PHED,492,A,20428,PHED 0492 A,A,PE,PE,Yoga,"Prakash, Prem",0,P,,,,,37,40,20,28,0,0,,,,,,MFH,3RD,T,07:30 PM - 09:30 PM,PE,Spring 2011,"Prakash, P.",1930,2130,,0,2,,,Physical Education
201120,PE,PHED,496,A,21187,PHED 0496 A,A,PE,PE,Western Maine Dogsledding,",",0,P,,,BLD,,0,6,0,8,0,0,,,,,,,,, -,PE,,", .",,,,,,,,Physical Education
201120,PE,PHED,497,A,20945,PHED 0497 A,A,PE,PE,Rock Climbing Intensive,",",0,P,,,BLD,,0,5,0,7,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,498,A,20946,PHED 0498 A,A,PE,PE,Winter Mountaineering,",",0,P,,,BLD,,0,6,0,6,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,0,20936,PHED 0499 0,A,PE,PE,Dance Workshop,",",0,P,,,BLD,,0,0,0,0,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,B,20938,PHED 0499 B,A,PE,PE,Int/Adv Ballet,",",0,P,,,BLD,,0,3,2,5,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,C,21361,PHED 0499 C,A,PE,PE,Capoiera,",",0,P,,,BLD,,0,0,1,0,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,D,21542,PHED 0499 D,A,PE,PE,Ballet - Beg.,",",0,P,,,BLD,,0,0,0,0,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,E,20939,PHED 0499 E,A,PE,PE,Jazz,",",0,P,,,BLD,,0,15,0,15,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,F,20940,PHED 0499 F,A,PE,PE,Contact Improvisation,",",0,P,,,BLD,,0,0,2,10,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,G,20941,PHED 0499 G,A,PE,PE,Pilates,",",0,P,,,BLD,,0,13,3,13,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,I,21541,PHED 0499 I,A,PE,PE,Dance - Int/Adv,",",0,P,,,BLD,,0,0,0,0,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,J,20942,PHED 0499 J,A,PE,PE,Yoga-Beg.,",",0,P,,,BLD,,0,0,0,5,3,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,K,20943,PHED 0499 K,A,PE,PE,Yoga,",",0,P,,,BLD,,0,14,0,20,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,L,21557,PHED 0499 L,A,PE,PE,Int/Adv Technique,",",0,P,,,BLD,,0,0,0,7,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,M,21558,PHED 0499 M,A,PE,PE,DANC 0260,",",0,P,,,BLD,,0,0,0,0,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,N,21932,PHED 0499 N,A,PE,PE,Yoga-Beg.,",",0,P,,,BLD,,0,0,0,5,3,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,O,21933,PHED 0499 O,A,PE,PE,Yoga-Beg.,",",0,P,,,BLD,,0,0,0,5,3,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,P,22752,PHED 0499 P,A,PE,PE,Modern Dance workshop,",",0,P,,,BLD,,0,0,4,0,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,499,Q,22753,PHED 0499 Q,A,PE,PE,Tai Chi workshop,",",0,P,,,BLD,,0,0,0,0,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,509,A,20413,PHED 0509 A,A,PE,PE,Archery - Beginning,"Raunecker, Sarah J",0,P,,,,,11,12,6,12,0,0,,,,,,MFH,NEL,MW,02:00 PM - 02:59 PM,PE,Spring 2011,"Raunecker, S.",1400,1459,,0,1.96,,,Physical Education
201120,PE,PHED,525,A,21407,PHED 0525 A,A,PE,PE,Fly Fishing - Beg.,"Bartlett, Stever",0,P,,,,,6,6,3,5,0,0,,,,,,MFH,NEL,WF,02:00 PM - 03:59 PM,PE,Spring 2011,"Bartlett, S.",1400,1559,,,3.96,,,Physical Education
201120,PE,PHED,526,A,21271,PHED 0526 A,A,PE,PE,Competitive Athletic Training,"Morgan, Michael M",0,P,,,,,5,25,2,4,0,0,,,,,,MFH,NEL,TR,08:30 AM - 09:29 AM,PE,Spring 2011,"Morgan, M.",830,929,,,1.96,,,Physical Education
201120,PE,PHED,532,A,20415,PHED 0532 A,A,PE,PE,First Aid/CPR,"Taught by American Red Cross, Organization",0,P,,,,,15,30,13,15,0,0,,,,,,AXT,301,S,09:00 AM - 04:00 PM,PE,Spring 2011,"Taught by American Red Cross, O.",900,1600,,0,7,,,Physical Education
201120,PE,PHED,532,A,20415,PHED 0532 A,A,PE,PE,First Aid/CPR,"Taught by American Red Cross, Organization",0,P,,,,,15,30,13,15,0,0,,,,,,AXT,302,S,09:00 AM - 04:00 PM,PE,Spring 2011,"Taught by American Red Cross, O.",900,1600,,0,7,,,Physical Education
201120,PE,PHED,534,A,20416,PHED 0534 A,A,PE,PE,Golf - Beginning,"Ritter, Robert D",0,P,,,,,12,12,10,12,0,0,,,,,,MFH,NEL,MWF,11:15 AM - 12:14 PM,PE,Spring 2011,"Ritter, R.",1115,1214,,0,2.95,,,Physical Education
201120,PE,PHED,534,B,20417,PHED 0534 B,A,PE,PE,Golf - Beginning,"Mandigo, William E",0,P,,,,,2,12,2,3,0,0,,,,,,MFH,NEL,TRF,10:45 AM - 11:44 AM,PE,Spring 2011,"Mandigo, W.",1045,1144,,0,2.95,,,Physical Education
201120,PE,PHED,535,A,20418,PHED 0535 A,A,PE,PE,Golf - Intermediate,",",0,P,,,,,5,12,12,12,0,0,,,,,,KYN,,MW,01:15 PM - 03:14 PM,PE,,", .",1315,1514,,0,3.96,,,Physical Education
201120,PE,PHED,540,A,20429,PHED 0540 A,A,PE,PE,Kickboxing - Beg.,"Roberge, Joanie M",0,P,,,,,11,25,12,19,0,0,,,,,,MFH,3RD,MW,05:00 PM - 05:59 PM,PE,Spring 2011,"Roberge, J.",1700,1759,,0,1.96,,,Physical Education
201120,PE,PHED,552,A,20430,PHED 0552 A,A,PE,PE,Massage Intro.,"Kenyon, JoAnne D",0,P,,,,,12,25,4,5,0,0,,,,,,MFH,3RD,M,07:00 PM - 08:59 PM,PE,Spring 2011,"Kenyon, J.",1900,2059,,0,1.98,,,Physical Education
201120,PE,PHED,553,A,20431,PHED 0553 A,A,PE,PE,Meditation,"Prakash, Prem",0,P,,,,,8,40,10,18,0,0,,,,,,MFH,3RD,R,07:30 PM - 09:30 PM,PE,Spring 2011,"Prakash, P.",1930,2130,,0,2,,,Physical Education
201120,PE,PHED,556,A,20432,PHED 0556 A,A,PE,PE,Resistance Training - Beg.,",",0,P,,,,,7,20,3,4,0,0,,,,,,MFH,FIT,TR,09:30 AM - 10:29 AM,PE,,", .",930,1029,,0,1.96,,,Physical Education
201120,PE,PHED,559,A,20589,PHED 0559 A,A,PE,PE,Riding Lessons,",",0,P,,,,,0,6,9,0,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,564,A,21615,PHED 0564 A,A,PE,PE,Squash-Beg.,"Saward, David J",0,P,,,,,8,10,4,7,0,0,,,,,,BBL,SQH,TR,10:00 AM - 10:59 AM,PE,Spring 2011,"Saward, D.",1000,1059,,,1.96,,,Physical Education
201120,PE,PHED,565,A,20419,PHED 0565 A,A,PE,PE,Strength Training,"Ross, Patricia",0,P,,,,,4,20,2,2,0,0,,,,,,MFH,FIT,TR,01:00 PM - 01:59 PM,PE,Spring 2011,"Ross, P.",1300,1359,,0,1.96,,,Physical Education
201120,PE,PHED,569,A,22751,PHED 0569 A,A,PE,PE,Swim for Beginners,",",0,P,,,BLD,,0,0,1,5,0,0,,,,,,,,, -,PE,,", .",,,,,,,,Physical Education
201120,PE,PHED,570,A,21199,PHED 0570 A,A,PE,PE,Spinning at Vermont Sun,"MacCallum, Theresa A",0,P,,,,,8,20,2,12,0,0,,,,,,,,TR,05:30 PM - 06:29 PM,PE,Spring 2011,"MacCallum, T.",1730,1829,,,1.96,,,Physical Education
201120,PE,PHED,571,A,21408,PHED 0571 A,A,PE,PE,"Speed, Agility & Quickness","Monninger, Stephen C",0,P,,,,,10,30,7,8,0,0,,,,,,BBL,TEN,F,03:00 PM - 03:59 PM,PE,Spring 2011,"Monninger, S.",1500,1559,,,0.98,,,Physical Education
201120,PE,PHED,571,A,21408,PHED 0571 A,A,PE,PE,"Speed, Agility & Quickness","Monninger, Stephen C",0,P,,,,,10,30,7,8,0,0,,,,,,BBL,TEN,U,05:00 PM - 05:59 PM,PE,Spring 2011,"Monninger, S.",1700,1759,,,0.98,,,Physical Education
201120,PE,PHED,574,A,20814,PHED 0574 A,A,PE,PE,Tennis - Beginning,"Brown, Jeffrey C",0,P,,,,,1,16,6,7,0,0,,,,,,MFH,NEL,TR,01:00 PM - 01:59 PM,PE,Spring 2011,"Brown, J.",1300,1359,,0,1.96,,,Physical Education
201120,PE,PHED,574,B,20815,PHED 0574 B,A,PE,PE,Tennis - Beginning,",",0,P,,,,,6,16,5,6,0,0,,,,,,MFH,NEL,MW,10:00 AM - 10:59 AM,PE,,", .",1000,1059,,0,1.96,,,Physical Education
201120,PE,PHED,577,A,22215,PHED 0577 A,A,PE,PE,Road Bike Conditioning,"Gardner, Andrew R",0,P,,,,,0,0,3,4,0,0,,,,,,,,MW,03:00 PM - 04:29 PM,PE,Spring 2011,"Gardner, A.",1500,1629,,,2.96,,,Physical Education
201120,PE,PHED,585,A,20420,PHED 0585 A,A,PE,PE,Wilderness First Aid,",",0,P,,,BLD,,0,15,0,30,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,587,0,21554,PHED 0587 0,A,PE,PE,Outdoor Program Workshops,",",0,P,,,BLD,,0,0,0,0,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,587,A,21555,PHED 0587 A,A,PE,PE,Gaspe Backcountry Skiing,",",0,P,,,BLD,,0,0,0,5,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,587,B,21556,PHED 0587 B,A,PE,PE,Women's Intro Ice Climbing,",",0,P,,,BLD,,0,0,0,3,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,587,C,22405,PHED 0587 C,A,PE,PE,Wilderness First Responder,",",0,P,,,BLD,,0,0,11,0,0,0,,,,,,,,, -,PE,,", .",,,,0,,,,Physical Education
201120,PE,PHED,588,A,21409,PHED 0588 A,A,PE,PE,Yoga for Sport,"Gardner, Andrew R",0,P,,,,,8,25,15,18,0,0,,,,,,MFH,3RD,MW,11:00 AM - 11:59 AM,PE,Spring 2011,"Gardner, A.",1100,1159,,,1.96,,,Physical Education
201120,PE,PHED,592,A,20433,PHED 0592 A,A,PE,PE,Yoga,"Prakash, Prem",0,P,,,,,28,40,16,23,0,0,,,,,,MFH,3RD,T,07:30 PM - 09:30 PM,PE,Spring 2011,"Prakash, P.",1930,2130,,0,2,,,Physical Education
201120,PE,PHED,599,A,21262,PHED 0599 A,A,PE,PE,AHA First Aid,",",0,P,,,BLD,,0,8,0,8,0,0,,,,,,,,, -,PE,,", .",,,,,,,,Physical Education
201120,HUMN,PHIL,150,A,20049,PHIL 0150 A,A,LCT,LCT,Intro Phil Tradition,"Woodruff, Martha K",1,S,,,,,31,40,39,45,0,0,,2,,10,,AXT,201,TR,11:00 AM - 12:15 PM,"EUR, PHL",Spring 2011,"Woodruff, M.",1100,1215,,1,2.5,Student-Scheduled Exam,,Philosophy
201120,HUMN,PHIL,180,A,20856,PHIL 0180 A,A,LCT,LCT,Introduction to Modern Logic,"Grasswick, Heidi",1,S,,L1,,,29,50,43,50,50,0,,1,,5,,AXT,201,MW,11:15 AM - 12:05 PM,DED,Spring 2011,"Grasswick, H.",1115,1205,,1,1.66,Schedule an In Class Exam,D1,Philosophy
201120,HUMN,PHIL,180,X,22243,PHIL 0180 X,A,DSC,DSC,Discussion,"Grasswick, Heidi",0,S,,D1,,N,0,0,11,17,50,0,,4,,1,,AXT,201,F,09:05 AM - 09:55 AM,DED,Spring 2011,"Grasswick, H.",905,955,,0,0.83,"No Exam, No Paper",L1,Philosophy
201120,HUMN,PHIL,180,Y,21295,PHIL 0180 Y,A,DSC,DSC,Discussion,"Grasswick, Heidi",0,S,,D1,,N,15,20,16,16,50,0,,4,,2,,AXT,201,F,10:10 AM - 11:00 AM,,Spring 2011,"Grasswick, H.",1010,1100,,0,0.83,"No Exam, No Paper",L1,Philosophy
201120,HUMN,PHIL,180,Z,20857,PHIL 0180 Z,A,DSC,DSC,Discussion,"Grasswick, Heidi",0,S,,D1,,N,14,19,16,16,50,0,,4,,2,,AXT,201,F,11:15 AM - 12:05 PM,,Spring 2011,"Grasswick, H.",1115,1205,,0,0.83,"No Exam, No Paper",L1,Philosophy
201120,HUMN,PHIL,205,A,21958,PHIL 0205 A,A,LCT,LCT,Human Nature & Ethics,"Besser, Lorraine L",1,S,,,,,0,0,22,25,0,0,,1,,,,AXT,302,TR,01:30 PM - 02:45 PM,"EUR, PHL",Spring 2011,"Besser, L.",1330,1445,,1,2.5,Schedule an In Class Exam,,Philosophy
201120,HUMN,PHIL,208,A,21962,PHIL 0208 A,A,LCT,LCT,Morality & War,"Viner, Steven E",1,S,,,,,0,0,27,25,0,0,,3,,,,AXT,302,TR,09:30 AM - 10:45 AM,PHL,Spring 2011,"Viner, S.",930,1045,,1,2.5,Take Home Exam/Final Paper,,Philosophy
201120,HUMN,PHIL,233,A,21961,PHIL 0233 A,A,LCT,LCT,Aesthetics,"Spackman, John G",1,S,,,,,0,0,23,25,0,0,,3,,,,AXT,302,MW,12:15 PM - 01:30 PM,"EUR, PHL",Spring 2011,"Spackman, J.",1215,1330,,1,2.5,Take Home Exam/Final Paper,,Philosophy
201120,HUMN,PHIL,250,A,21296,PHIL 0250 A,A,LCT,LCT,Early Modern Philosophy,"Besser, Lorraine L",1,S,,,,,22,20,26,25,0,0,,1,,,,WNS,207,TR,11:00 AM - 12:15 PM,"EUR, HIS, PHL",Spring 2011,"Besser, L.",1100,1215,,1,2.5,Schedule an In Class Exam,,Philosophy
201120,HUMN,PHIL,273,A,22132,PHIL 0273 A,A,LCT,LCT,Please register via HIST 0273A,"Wyatt, Don J",1,S,,,,,0,0,0,0,0,0,,2,H7,,35,SDL,110,TR,11:00 AM - 12:15 PM,"AAL, HIS, PHL",Spring 2011,"Wyatt, D.",1100,1215,,1,2.5,Student-Scheduled Exam,,Philosophy
201120,HUMN,PHIL,303,A,21964,PHIL 0303 A,A,LCT,LCT,Aristotle,"Woodruff, Martha K",1,S,,,,,0,15,7,15,0,0,CW,3,,,,AXT,305,TR,03:00 PM - 04:15 PM,"CW, EUR, PHL",Spring 2011,"Woodruff, M.",1500,1615,,1,2.5,Take Home Exam/Final Paper,,Philosophy
201120,HUMN,PHIL,319,A,22084,PHIL 0319 A,A,SEM,SEM,Please register via HIST 0319A,"Wyatt, Don J",1,S,,,,,0,0,0,0,0,0,,1,H8,,16,WTH,SEM,TR,03:00 PM - 04:15 PM,"EUR, HIS, PHL",Spring 2011,"Wyatt, D.",1500,1615,,1,2.5,Schedule an In Class Exam,,Philosophy
201120,HUMN,PHIL,320,A,21989,PHIL 0320 A,A,SEM,SEM,Please register via RELI 0320A,"Waldron, William S",1,S,,,,,0,0,0,0,0,0,,3,C2,,16,MNR,407,R,12:30 PM - 01:20 PM,"AAL, PHL",Spring 2011,"Waldron, W.",1230,1320,,1,0.83,Take Home Exam/Final Paper,,Philosophy
201120,HUMN,PHIL,320,A,21989,PHIL 0320 A,A,SEM,SEM,Please register via RELI 0320A,"Waldron, William S",1,S,,,,,0,0,0,0,0,0,,3,C2,,16,MNR,407,M,07:30 PM - 10:25 PM,"AAL, PHL",Spring 2011,"Waldron, W.",1930,2225,,1,2.91,Take Home Exam/Final Paper,,Philosophy
201120,HUMN,PHIL,351,A,21959,PHIL 0351 A,A,LCT,LCT,Theory Of Knowledge,"Grasswick, Heidi",1,S,,,,,0,25,5,25,0,0,,3,,,,AXT,305,MW,02:50 PM - 04:05 PM,PHL,Spring 2011,"Grasswick, H.",1450,1605,,1,2.5,Take Home Exam/Final Paper,,Philosophy
201120,HUMN,PHIL,360,A,21960,PHIL 0360 A,A,LCT,LCT,Consciousness,"Spackman, John G",1,S,,,,,0,0,24,25,0,0,,3,,,,AXT,302,MW,08:40 AM - 09:55 AM,PHL,Spring 2011,"Spackman, J.",840,955,,1,2.5,Take Home Exam/Final Paper,,Philosophy
201120,HUMN,PHIL,408,A,21963,PHIL 0408 A,A,SEM,SEM,Global Justice,"Viner, Steven E",1,S,,,,,0,0,12,13,0,0,,3,Z7,,16,AXT,301,T,01:30 PM - 04:15 PM,PHL,Spring 2011,"Viner, S.",1330,1615,,1,2.75,Take Home Exam/Final Paper,,Philosophy
201120,HUMN,PHIL,408,B,22377,PHIL 0408 B,A,SEM,SEM,Global Justice,"Viner, Steven E",1,S,,,,,0,3,1,3,0,0,CW,3,Z7,,16,AXT,301,T,01:30 PM - 04:15 PM,"CW, PHL",Spring 2011,"Viner, S.",1330,1615,,1,2.75,Take Home Exam/Final Paper,,Philosophy
201120,HUMN,PHIL,500,A,20090,PHIL 0500 A,A,IND,IND,Resrch In Philosophy,",",1,S,,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,"No Exam, No Paper",,Philosophy
201120,HUMN,PHIL,500,B,20999,PHIL 0500 B,A,IND,IND,Resrch In Philosophy,"Bates, Stanley P",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2011,"Bates, S.",1900,2029,,1,1.48,"No Exam, No Paper",,Philosophy
201120,HUMN,PHIL,500,C,20091,PHIL 0500 C,A,IND,IND,Resrch In Philosophy,"Spackman, John G",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2011,"Spackman, J.",1900,2029,,1,1.48,"No Exam, No Paper",,Philosophy
201120,HUMN,PHIL,500,D,20711,PHIL 0500 D,A,IND,IND,Resrch In Philosophy,"Nuovo, Victor L",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2011,"Nuovo, V.",1900,2029,,1,1.48,"No Exam, No Paper",,Philosophy
201120,HUMN,PHIL,500,E,20092,PHIL 0500 E,A,IND,IND,Resrch In Philosophy,"Grasswick, Heidi",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2011,"Grasswick, H.",1900,2029,,1,1.48,"No Exam, No Paper",,Philosophy
201120,HUMN,PHIL,500,F,20386,PHIL 0500 F,A,IND,IND,Resrch In Philosophy,"Woodruff, Martha K",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2011,"Woodruff, M.",1900,2029,,1,1.48,"No Exam, No Paper",,Philosophy
201120,HUMN,PHIL,500,G,20715,PHIL 0500 G,A,IND,IND,Resrch In Philosophy,"Khalifa, Kareem E",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2011,"Khalifa, K.",1900,2029,,1,1.48,"No Exam, No Paper",,Philosophy
201120,HUMN,PHIL,500,H,20780,PHIL 0500 H,A,IND,IND,Research In Philosophy,"Viner, Steven E",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2011,"Viner, S.",1900,2029,,1,1.48,"No Exam, No Paper",,Philosophy
